mean_wordRank	placeholder1	KWORD	PhER	per_uniq_phonemes	Noise_ID	WER	ChER	mean_nPhonemes	Short Utterance	placeholder3	ppl	STOI	mean_nChars	ph_len	per_uniq_chars	total_nChars	placeholder2	paraphrase_pair_id
9984.5	1638807207592803212_sent_int_pegasus_10	1	1	0.583	1	1	1	3.6	we were both originally from this part of the country	output_paraphrases	30.58767319	0.70524703	4.4	36	0.068	44	655	312
10253.556	1638807207592803212_sent_int_pegasus_106	0.933333333333333	0.966666666666667	0.655	1	0.926666666666666	0.975	3.222	you have to do this because it is necessary	output_paraphrases	41.89529037	0.761328271	3.889	29	0.086	35	594	313
10268.7	1638807207592803212_sent_int_pegasus_106	0.695	0.911666666666667	0.5	1	0.85	0.891666666666667	2.8	you need do this because it needs to be done	input_phrase	55.7922821	0.711336094	3.5	28	0.086	35	592	313
10253.556	1638807207592803212_sent_int_pegasus_106	0.933333333333333	0.966666666666667	0.655	1	0.926666666666666	0.975	3.222	you have to do this because it is necessary	output_paraphrases	41.89529037	0.761328271	3.889	29	0.086	35	594	314
10212.5	1638807207592803212_sent_int_pegasus_106	1	0.993333333333333	0.571	1	0.98	1	3.5	you need to do this because its necessary	output_paraphrases	84.1421814	0.716948758	4.25	28	0.088	34	592	314
10268.7	1638807207592803212_sent_int_pegasus_106	0.695	0.911666666666667	0.5	1	0.85	0.891666666666667	2.8	you need do this because it needs to be done	input_phrase	55.7922821	0.711336094	3.5	28	0.086	35	592	315
10212.5	1638807207592803212_sent_int_pegasus_106	1	0.993333333333333	0.571	1	0.98	1	3.5	you need to do this because its necessary	output_paraphrases	84.1421814	0.716948758	4.25	28	0.088	34	592	315
10211.182	1638807207592803212_sent_int_pegasus_17	0.833333333333333	0.905	0.714	1	0.865	0.933333333333333	2.545	he been the best dog i ever had in my life	input_phrase	28.36993599	0.780988353	2.909	28	0.094	32	146	316
9908.333	1638807207592803212_sent_int_pegasus_17	0.833333333333333	0.95	0.826	1	0.908333333333333	0.956666666666667	2.556	he is the best dog i have ever owned	output_paraphrases	21.66183472	0.773784444	3.111	23	0.107	28	149	316
10211.182	1638807207592803212_sent_int_pegasus_17	0.833333333333333	0.905	0.714	1	0.865	0.933333333333333	2.545	he been the best dog i ever had in my life	input_phrase	28.36993599	0.780988353	2.909	28	0.094	32	146	317
10182.714	1638807207592803212_sent_int_pegasus_17	0.966666666666667	1	0.889	1	0.976666666666667	1	2.571	he was the best dog i had	output_paraphrases	72.33879852	0.772067485	2.714	18	0.158	19	146	317
9908.333	1638807207592803212_sent_int_pegasus_17	0.833333333333333	0.95	0.826	1	0.908333333333333	0.956666666666667	2.556	he is the best dog i have ever owned	output_paraphrases	21.66183472	0.773784444	3.111	23	0.107	28	149	318
10182.714	1638807207592803212_sent_int_pegasus_17	0.966666666666667	1	0.889	1	0.976666666666667	1	2.571	he was the best dog i had	output_paraphrases	72.33879852	0.772067485	2.714	18	0.158	19	146	318
9535.583	1638807207592803212_sent_int_pegasus_25	0.971666666666667	0.981666666666666	0.657	1	0.958333333333333	0.985	2.917	i do think switching back and forth is that big a deal	input_phrase	51.5428772	0.686411647	3.583	35	0.07	43	999	319
9853.25	1638807207592803212_sent_int_pegasus_25	1	1	0.688	1	1	1	2.667	i think it is a big deal to switch back and forth	output_paraphrases	35.04734039	0.724933959	3.167	32	0.079	38	1000	319
9535.583	1638807207592803212_sent_int_pegasus_25	0.971666666666667	0.981666666666666	0.657	1	0.958333333333333	0.985	2.917	i do think switching back and forth is that big a deal	input_phrase	51.5428772	0.686411647	3.583	35	0.07	43	999	320
9678.556	1638807207592803212_sent_int_pegasus_25	1	0.993333333333333	0.731	1	0.981666666666667	1	2.889	its a big deal to switch back and forth	output_paraphrases	44.02827454	0.765772784	3.444	26	0.097	31	999	320
9853.25	1638807207592803212_sent_int_pegasus_25	1	1	0.688	1	1	1	2.667	i think it is a big deal to switch back and forth	output_paraphrases	35.04734039	0.724933959	3.167	32	0.079	38	1000	321
9678.556	1638807207592803212_sent_int_pegasus_25	1	0.993333333333333	0.731	1	0.981666666666667	1	2.889	its a big deal to switch back and forth	output_paraphrases	44.02827454	0.765772784	3.444	26	0.097	31	999	321
7604.571	1638807207592803212_sent_int_pegasus_36	0.566666666666667	0.775	0.65	1	0.715	0.833333333333333	2.857	i didnt bother to dig it out	output_paraphrases	115.938446	0.7225616	3.143	20	0.136	22	818	322
8426.375	1638807207592803212_sent_int_pegasus_36	0.666666666666667	0.825	0.682	1	0.791666666666667	0.883333333333333	2.75	i didnt dig it out to make sure	output_paraphrases	164.2774506	0.728151344	3	22	0.125	24	824	322
7604.571	1638807207592803212_sent_int_pegasus_36	0.566666666666667	0.775	0.65	1	0.715	0.833333333333333	2.857	i didnt bother to dig it out	output_paraphrases	115.938446	0.7225616	3.143	20	0.136	22	818	323
9250	1638807207592803212_sent_int_pegasus_36	1	0.981666666666667	0.75	1	0.983333333333333	0.985	2.8	i never bothered to dig it out and make sure	input_phrase	67.58264923	0.776844627	3.5	28	0.086	35	824	323
8426.375	1638807207592803212_sent_int_pegasus_36	0.666666666666667	0.825	0.682	1	0.791666666666667	0.883333333333333	2.75	i didnt dig it out to make sure	output_paraphrases	164.2774506	0.728151344	3	22	0.125	24	824	324
9250	1638807207592803212_sent_int_pegasus_36	1	0.981666666666667	0.75	1	0.983333333333333	0.985	2.8	i never bothered to dig it out and make sure	input_phrase	67.58264923	0.776844627	3.5	28	0.086	35	824	324
9990.182	1638807207592803212_sent_int_pegasus_37	0.933333333333333	0.89	0.512	1	0.878333333333333	0.878333333333333	3.727	i still believe i get very fed up with government sometimes	input_phrase	238.2933807	0.751228704	4.455	41	0.061	49	41	325
10018.5	1638807207592803212_sent_int_pegasus_37	0.875	0.955	0.667	1	0.9	0.956666666666667	3.3	i still think i get very fed up with government	output_paraphrases	152.1445923	0.776205988	3.8	33	0.079	38	47	325
9990.182	1638807207592803212_sent_int_pegasus_37	0.933333333333333	0.89	0.512	1	0.878333333333333	0.878333333333333	3.727	i still believe i get very fed up with government sometimes	input_phrase	238.2933807	0.751228704	4.455	41	0.061	49	41	326
9986	1638807207592803212_sent_int_pegasus_37	1	1	0.581	1	1	1	4.429	sometimes i get very angry with government	output_paraphrases	192.8590393	0.764992138	5.143	31	0.083	36	41	326
10018.5	1638807207592803212_sent_int_pegasus_37	0.875	0.955	0.667	1	0.9	0.956666666666667	3.3	i still think i get very fed up with government	output_paraphrases	152.1445923	0.776205988	3.8	33	0.079	38	47	327
9986	1638807207592803212_sent_int_pegasus_37	1	1	0.581	1	1	1	4.429	sometimes i get very angry with government	output_paraphrases	192.8590393	0.764992138	5.143	31	0.083	36	41	327
10317.273	1638807207592803212_sent_int_pegasus_39	1	0.968333333333333	0.63	1	0.97	0.96	2.455	i believe that would be a great way to do it	output_paraphrases	17.45201111	0.689705543	3.091	27	0.088	34	358	328
10344.727	1638807207592803212_sent_int_pegasus_39	1	1	0.68	1	1	1	2.273	i think that would be a good way to do it	output_paraphrases	11.93290615	0.714843888	2.818	25	0.097	31	363	328
10317.273	1638807207592803212_sent_int_pegasus_39	1	0.968333333333333	0.63	1	0.97	0.96	2.455	i believe that would be a great way to do it	output_paraphrases	17.45201111	0.689705543	3.091	27	0.088	34	358	329
10212.818	1638807207592803212_sent_int_pegasus_39	0.971666666666667	0.99	0.667	1	0.97	0.99	2.727	i think that would be a wonderful way to do it	input_phrase	20.2320118	0.762168524	3.273	30	0.083	36	358	329
10344.727	1638807207592803212_sent_int_pegasus_39	1	1	0.68	1	1	1	2.273	i think that would be a good way to do it	output_paraphrases	11.93290615	0.714843888	2.818	25	0.097	31	363	330
10212.818	1638807207592803212_sent_int_pegasus_39	0.971666666666667	0.99	0.667	1	0.97	0.99	2.727	i think that would be a wonderful way to do it	input_phrase	20.2320118	0.762168524	3.273	30	0.083	36	358	330
9394.429	1638807207592803212_sent_int_pegasus_51	0.75	0.846666666666667	0.68	1	0.383333333333333	0.868333333333334	3.571	day cares and mother day out programs	output_paraphrases	743.3240967	0.734844327	4.429	25	0.097	31	550	331
9690.5	1638807207592803212_sent_int_pegasus_51	0.725	0.72	0.562	1	0.55	0.75	3.2	in day cares and in mother day out programs and	input_phrase	859.6112061	0.704512512	3.8	32	0.079	38	551	331
9394.429	1638807207592803212_sent_int_pegasus_51	0.75	0.846666666666667	0.68	1	0.383333333333333	0.868333333333334	3.571	day cares and mother day out programs	output_paraphrases	743.3240967	0.734844327	4.429	25	0.097	31	550	332
9517.625	1638807207592803212_sent_int_pegasus_51	0.833333333333333	0.858333333333333	0.667	1	0.643333333333333	0.855	3.375	in mother day out programs and day cares	output_paraphrases	1223.793457	0.837754444	4.125	27	0.091	33	551	332
9690.5	1638807207592803212_sent_int_pegasus_51	0.725	0.72	0.562	1	0.55	0.75	3.2	in day cares and in mother day out programs and	input_phrase	859.6112061	0.704512512	3.8	32	0.079	38	551	333
9517.625	1638807207592803212_sent_int_pegasus_51	0.833333333333333	0.858333333333333	0.667	1	0.643333333333333	0.855	3.375	in mother day out programs and day cares	output_paraphrases	1223.793457	0.837754444	4.125	27	0.091	33	551	333
10220	1638807207592803212_sent_int_pegasus_60	0.945	0.986666666666667	1	1	0.966666666666667	1	2.6	it was a close game	output_paraphrases	38.27036285	0.764751039	3	13	0.2	15	1482	334
9930.1	1638807207592803212_sent_int_pegasus_60	0.8	0.92	0.733	1	0.866666666666667	0.865	3	it was a very close game and hard fought game	input_phrase	37.11807251	0.716733054	3.6	30	0.083	36	1478	334
10220	1638807207592803212_sent_int_pegasus_60	0.945	0.986666666666667	1	1	0.966666666666667	1	2.6	it was a close game	output_paraphrases	38.27036285	0.764751039	3	13	0.2	15	1482	335
9866.125	1638807207592803212_sent_int_pegasus_60	0.668333333333333	0.768333333333333	0.846	1	0.708333333333333	0.733333333333333	3.25	the game was very close and hard fought	output_paraphrases	57.57926941	0.741314728	4	26	0.094	32	1478	335
9930.1	1638807207592803212_sent_int_pegasus_60	0.8	0.92	0.733	1	0.866666666666667	0.865	3	it was a very close game and hard fought game	input_phrase	37.11807251	0.716733054	3.6	30	0.083	36	1478	336
9866.125	1638807207592803212_sent_int_pegasus_60	0.668333333333333	0.768333333333333	0.846	1	0.708333333333333	0.733333333333333	3.25	the game was very close and hard fought	output_paraphrases	57.57926941	0.741314728	4	26	0.094	32	1478	336
10131.8	1638807207592803212_sent_int_pegasus_62	0.928333333333333	0.97	0.656	1	0.933333333333333	0.99	3.2	i guess that is what we are seeing in california	output_paraphrases	34.07294464	0.687241712	3.9	32	0.077	39	1265	337
10160	1638807207592803212_sent_int_pegasus_62	0.966666666666667	0.993333333333333	0.739	1	0.976666666666667	1	3.286	i guess what we see in california	output_paraphrases	85.0703125	0.694153699	3.857	23	0.111	27	1268	337
10131.8	1638807207592803212_sent_int_pegasus_62	0.928333333333333	0.97	0.656	1	0.933333333333333	0.99	3.2	i guess that is what we are seeing in california	output_paraphrases	34.07294464	0.687241712	3.9	32	0.077	39	1265	338
10094.1	1638807207592803212_sent_int_pegasus_62	0.666666666666667	0.883333333333333	0.55	1	0.75	0.846666666666667	4	just for example what we seeing in california i guess	input_phrase	103.2119904	0.696655409	4.4	40	0.068	44	1265	338
10160	1638807207592803212_sent_int_pegasus_62	0.966666666666667	0.993333333333333	0.739	1	0.976666666666667	1	3.286	i guess what we see in california	output_paraphrases	85.0703125	0.694153699	3.857	23	0.111	27	1268	339
10094.1	1638807207592803212_sent_int_pegasus_62	0.666666666666667	0.883333333333333	0.55	1	0.75	0.846666666666667	4	just for example what we seeing in california i guess	input_phrase	103.2119904	0.696655409	4.4	40	0.068	44	1265	339
9161.4	1638807207592803212_sent_int_pegasus_65	0.916666666666667	0.943333333333333	0.6	1	0.95	0.951666666666667	3.5	maybe we ought to just start carving in stone again	input_phrase	82.59593201	0.730098093	4.2	35	0.071	42	279	340
9094.625	1638807207592803212_sent_int_pegasus_65	1	0.978333333333333	0.7	1	0.98	0.976666666666667	3.75	maybe we should start carving in stone again	output_paraphrases	77.5072403	0.814827379	4.625	30	0.081	37	281	340
9161.4	1638807207592803212_sent_int_pegasus_65	0.916666666666667	0.943333333333333	0.6	1	0.95	0.951666666666667	3.5	maybe we ought to just start carving in stone again	input_phrase	82.59593201	0.730098093	4.2	35	0.071	42	279	341
8957.833	1638807207592803212_sent_int_pegasus_65	0.945	0.986666666666667	0.75	1	0.971666666666667	0.988333333333333	4	we should just start carving again	output_paraphrases	222.0944824	0.758203273	4.833	24	0.103	29	279	341
9094.625	1638807207592803212_sent_int_pegasus_65	1	0.978333333333333	0.7	1	0.98	0.976666666666667	3.75	maybe we should start carving in stone again	output_paraphrases	77.5072403	0.814827379	4.625	30	0.081	37	281	342
8957.833	1638807207592803212_sent_int_pegasus_65	0.945	0.986666666666667	0.75	1	0.971666666666667	0.988333333333333	4	we should just start carving again	output_paraphrases	222.0944824	0.758203273	4.833	24	0.103	29	279	342
10292.455	1638807207592803212_sent_int_pegasus_68	0.866666666666667	0.9	0.606	1	0.865	0.901666666666667	3	of course then we would have any room to put people	input_phrase	170.845871	0.692072334	3.727	33	0.073	41	837	343
10273.111	1638807207592803212_sent_int_pegasus_68	0.866666666666667	0.873333333333333	0.552	1	0.833333333333333	0.858333333333333	3.222	we could put people in any room we wanted	output_paraphrases	74.79664612	0.70920919	3.667	29	0.091	33	829	343
10292.455	1638807207592803212_sent_int_pegasus_68	0.866666666666667	0.9	0.606	1	0.865	0.901666666666667	3	of course then we would have any room to put people	input_phrase	170.845871	0.692072334	3.727	33	0.073	41	837	344
10283.875	1638807207592803212_sent_int_pegasus_68	1	0.966666666666667	0.68	1	0.98	0.968333333333333	3.125	we would have enough room to put people	output_paraphrases	55.16992188	0.738630689	4	25	0.094	32	837	344
10273.111	1638807207592803212_sent_int_pegasus_68	0.866666666666667	0.873333333333333	0.552	1	0.833333333333333	0.858333333333333	3.222	we could put people in any room we wanted	output_paraphrases	74.79664612	0.70920919	3.667	29	0.091	33	829	345
10283.875	1638807207592803212_sent_int_pegasus_68	1	0.966666666666667	0.68	1	0.98	0.968333333333333	3.125	we would have enough room to put people	output_paraphrases	55.16992188	0.738630689	4	25	0.094	32	837	345
8733.375	1638807207592803212_sent_int_pegasus_70	0.75	0.813333333333333	0.657	1	0.836666666666667	0.8	4.375	i know how many peremptory challenges are available	output_paraphrases	145.7200775	0.724556538	5.5	35	0.068	44	1261	346
8998.3	1638807207592803212_sent_int_pegasus_70	0.666666666666667	0.83	0.579	1	0.816666666666666	0.846666666666667	3.8	peremptory challenges are limited to i do know how many	input_phrase	284.9859924	0.72926939	4.6	38	0.065	46	1259	346
8733.375	1638807207592803212_sent_int_pegasus_70	0.75	0.813333333333333	0.657	1	0.836666666666667	0.8	4.375	i know how many peremptory challenges are available	output_paraphrases	145.7200775	0.724556538	5.5	35	0.068	44	1261	347
8105.167	1638807207592803212_sent_int_pegasus_70	0.5	0.84	0.594	1	0.83	0.833333333333333	5.333	there are only limited peremptory challenges	output_paraphrases	247.8776245	0.697169282	6.5	32	0.077	39	1259	347
8998.3	1638807207592803212_sent_int_pegasus_70	0.666666666666667	0.83	0.579	1	0.816666666666666	0.846666666666667	3.8	peremptory challenges are limited to i do know how many	input_phrase	284.9859924	0.72926939	4.6	38	0.065	46	1259	348
8105.167	1638807207592803212_sent_int_pegasus_70	0.5	0.84	0.594	1	0.83	0.833333333333333	5.333	there are only limited peremptory challenges	output_paraphrases	247.8776245	0.697169282	6.5	32	0.077	39	1259	348
8143.75	1638807207592803212_sent_int_pegasus_73	0.945	0.973333333333333	0.633	1	0.916666666666667	0.965	3.75	a simple stroll with my wife is enjoyable	output_paraphrases	279.431366	0.716767762	4.25	30	0.088	34	754	349
9215.25	1638807207592803212_sent_int_pegasus_73	0.945	0.993333333333333	0.692	1	0.918333333333333	0.978333333333333	3.25	a walk with my wife is very relaxing	output_paraphrases	156.0583649	0.727877515	3.625	26	0.103	29	753	349
8143.75	1638807207592803212_sent_int_pegasus_73	0.945	0.973333333333333	0.633	1	0.916666666666667	0.965	3.75	a simple stroll with my wife is enjoyable	output_paraphrases	279.431366	0.716767762	4.25	30	0.088	34	754	350
9470.25	1638807207592803212_sent_int_pegasus_73	1	0.983333333333333	0.571	1	0.971666666666667	0.986666666666667	3.5	something as simple as a walk with my wife is very enjoyable	input_phrase	73.61793518	0.666668547	4.083	42	0.061	49	754	350
9215.25	1638807207592803212_sent_int_pegasus_73	0.945	0.993333333333333	0.692	1	0.918333333333333	0.978333333333333	3.25	a walk with my wife is very relaxing	output_paraphrases	156.0583649	0.727877515	3.625	26	0.103	29	753	351
