filename.1	Short Utterance	challengelevel	Response
1637158881930335487_sent_int_pegasus_noisy_babble_5_utt_343.wav	do you work for a big company	ne_0	DO YOU WORK FOR A BIG COMPANY
1637158881930335487_sent_int_pegasus_noisy_babble_5_utt_343.wav	do you work for a big company	ne_0	do you work for a big company
1637158881930335487_sent_int_pegasus_noisy_babble_5_utt_343.wav	do you work for a big company	ne_0	Do you work for a big company?
1637158881930335487_sent_int_pegasus_noisy_babble_5_utt_343.wav	do you work for a big company	ne_0	Do you work for a big company?
1637158881930335487_sent_int_pegasus_noisy_babble_5_utt_343.wav	do you work for a big company	ne_0	Do you work for a big company?
1637160114511002659_sent_int_pegasus_noisy_babble_5_utt_1255.wav	we saw that movie six times in the last six months	ne_0	We saw the movie six times in the last 6 months
1637160114511002659_sent_int_pegasus_noisy_babble_5_utt_1255.wav	we saw that movie six times in the last six months	ne_0	WE SAW THAT MOVIE 6 TIMES IN THE LAST 6 MONTHS
1637160114511002659_sent_int_pegasus_noisy_babble_5_utt_1255.wav	we saw that movie six times in the last six months	ne_0	we saw the movie six times in the last 6 months
1637160114511002659_sent_int_pegasus_noisy_babble_5_utt_1255.wav	we saw that movie six times in the last six months	ne_0	We saw the movie six times in the last six months.
1637160114511002659_sent_int_pegasus_noisy_babble_5_utt_1255.wav	we saw that movie six times in the last six months	ne_0	We saw this movie six times in the last six months.
1637160114511002659_sent_int_pegasus_noisy_babble_5_utt_1255.wav	we saw that movie six times in the last six months	ne_0	We saw that movie 6 times in the last 6 months
1637160114511002659_sent_int_pegasus_noisy_babble_5_utt_1389.wav	you are in the middle of two generations	ne_0	You are in the middle of two generations
1637160114511002659_sent_int_pegasus_noisy_babble_5_utt_1389.wav	you are in the middle of two generations	ne_0	YOU'RE IN THE MIDDLE OF TWO GENERATIONS
1637160114511002659_sent_int_pegasus_noisy_babble_5_utt_1389.wav	you are in the middle of two generations	ne_0	you are in the middle of 2 generations
1637160114511002659_sent_int_pegasus_noisy_babble_5_utt_1389.wav	you are in the middle of two generations	ne_0	You were in the middle of two generations.
1637160114511002659_sent_int_pegasus_noisy_babble_5_utt_1389.wav	you are in the middle of two generations	ne_0	You are in the middle of two generations
1637160114511002659_sent_int_pegasus_noisy_babble_5_utt_1389.wav	you are in the middle of two generations	ne_0	You are in the middle of two generations
1637158881930335487_sent_int_pegasus_noisy_babble_5_utt_939.wav	my kids are seven and three years old	ne_0	My kids are seven and three years old
1637158881930335487_sent_int_pegasus_noisy_babble_5_utt_939.wav	my kids are seven and three years old	ne_0	MY KIDS ARE 7 AND 3 YEARS OLD
1637158881930335487_sent_int_pegasus_noisy_babble_5_utt_939.wav	my kids are seven and three years old	ne_0	my kids are 7 and 3 years old
1637158881930335487_sent_int_pegasus_noisy_babble_5_utt_939.wav	my kids are seven and three years old	ne_0	My kids are seven and three years old.
1637158881930335487_sent_int_pegasus_noisy_babble_5_utt_939.wav	my kids are seven and three years old	ne_0	My kids are 7 and 3 years old
1637158881930335487_sent_int_pegasus_noisy_babble_5_utt_939.wav	my kids are seven and three years old	ne_0	My kids are 7 and 3 years old
1637160114511002659_sent_int_pegasus_noisy_babble_5_utt_1150.wav	we did it this way for the first time	ne_0	We did it this way for the first time
1637160114511002659_sent_int_pegasus_noisy_babble_5_utt_1150.wav	we did it this way for the first time	ne_0	WE DID IT THIS WAY FOR THE FIRST TIME
1637160114511002659_sent_int_pegasus_noisy_babble_5_utt_1150.wav	we did it this way for the first time	ne_0	we did it this way for the first time
1637160114511002659_sent_int_pegasus_noisy_babble_5_utt_1150.wav	we did it this way for the first time	ne_0	We did it this way for the first time.
1637160114511002659_sent_int_pegasus_noisy_babble_5_utt_1150.wav	we did it this way for the first time	ne_0	We did it this way for the first time
1637160114511002659_sent_int_pegasus_noisy_babble_5_utt_1150.wav	we did it this way for the first time	ne_0	We did it this way for the first time
1637160114511002659_sent_int_pegasus_noisy_babble_5_utt_1236.wav	we could talk about long range goals	ne_0	We can talk about long range goals
1637160114511002659_sent_int_pegasus_noisy_babble_5_utt_1236.wav	we could talk about long range goals	ne_0	WE COULD TALK ABOUT LONG RANGE GOALS
1637160114511002659_sent_int_pegasus_noisy_babble_5_utt_1236.wav	we could talk about long range goals	ne_0	we can talk about long range goals
1637160114511002659_sent_int_pegasus_noisy_babble_5_utt_1236.wav	we could talk about long range goals	ne_0	Wed could talk about long range xxx.
1637160114511002659_sent_int_pegasus_noisy_babble_5_utt_1236.wav	we could talk about long range goals	ne_0	We could talk about long range goals
1637160114511002659_sent_int_pegasus_noisy_babble_5_utt_1236.wav	we could talk about long range goals	ne_0	We could talk about long range goals
1637160114511002659_sent_int_pegasus_noisy_babble_5_utt_1409.wav	you get ten or fifteen bucks for it	ne_0	You get ten or fithteen bucks for it
1637160114511002659_sent_int_pegasus_noisy_babble_5_utt_1409.wav	you get ten or fifteen bucks for it	ne_0	YOU GET 10 OR 15 BUCKS FOR IT
1637160114511002659_sent_int_pegasus_noisy_babble_5_utt_1409.wav	you get ten or fifteen bucks for it	ne_0	can you get 10 or 15 mugs for it
1637160114511002659_sent_int_pegasus_noisy_babble_5_utt_1409.wav	you get ten or fifteen bucks for it	ne_0	You get 10 or 15 bucks for it.
1637160114511002659_sent_int_pegasus_noisy_babble_5_utt_1409.wav	you get ten or fifteen bucks for it	ne_0	You get 10 or 15 bucks for it
1637160114511002659_sent_int_pegasus_noisy_babble_5_utt_1409.wav	you get ten or fifteen bucks for it	ne_0	You get 10 or 15 bucks for it
1637160114511002659_sent_int_pegasus_noisy_babble_5_utt_571.wav	every year she was in a different home	ne_0	Every year she was in a different home
1637160114511002659_sent_int_pegasus_noisy_babble_5_utt_571.wav	every year she was in a different home	ne_0	EVERY YEAR SHE WAS IN A DIFFERENT HOME
1637160114511002659_sent_int_pegasus_noisy_babble_5_utt_571.wav	every year she was in a different home	ne_0	every year she was in a different home
1637160114511002659_sent_int_pegasus_noisy_babble_5_utt_571.wav	every year she was in a different home	ne_0	Every year, she was in a different home.
1637160114511002659_sent_int_pegasus_noisy_babble_5_utt_571.wav	every year she was in a different home	ne_0	Every year she was in a different home.
1637160114511002659_sent_int_pegasus_noisy_babble_5_utt_571.wav	every year she was in a different home	ne_0	Every year she was in a different home
1637160114511002659_sent_int_pegasus_noisy_babble_5_utt_505.wav	they can take care of themselves	ne_0	They can take care of themselves
1637160114511002659_sent_int_pegasus_noisy_babble_5_utt_505.wav	they can take care of themselves	ne_0	THEY CAN TAKE CARE OF THEMSELVES
1637160114511002659_sent_int_pegasus_noisy_babble_5_utt_505.wav	they can take care of themselves	ne_0	they can take care of themselves
1637160114511002659_sent_int_pegasus_noisy_babble_5_utt_505.wav	they can take care of themselves	ne_0	They can take care of themselves.
1637160114511002659_sent_int_pegasus_noisy_babble_5_utt_505.wav	they can take care of themselves	ne_0	They can take care of themselves
1637160114511002659_sent_int_pegasus_noisy_babble_5_utt_505.wav	they can take care of themselves	ne_0	They can take care of themselves
1637160114511002659_sent_int_pegasus_noisy_babble_5_utt_931.wav	kids are in a day care center all day	ne_0	Kids are in a day car centre all day
1637160114511002659_sent_int_pegasus_noisy_babble_5_utt_931.wav	kids are in a day care center all day	ne_0	KIDS ARE IN A DAYCARE CENTRE ALL DAY
1637160114511002659_sent_int_pegasus_noisy_babble_5_utt_931.wav	kids are in a day care center all day	ne_0	kids are in the daycare center all day
1637160114511002659_sent_int_pegasus_noisy_babble_5_utt_931.wav	kids are in a day care center all day	ne_0	Kids are in a daycare centre all day.
1637160114511002659_sent_int_pegasus_noisy_babble_5_utt_931.wav	kids are in a day care center all day	ne_0	Kids are in the daycare centre all day
1637160114511002659_sent_int_pegasus_noisy_babble_5_utt_931.wav	kids are in a day care center all day	ne_0	Kids are in a daycare centre all day
1637160114511002659_sent_int_pegasus_noisy_babble_5_utt_1171.wav	this is where my problems begin	ne_0	This is where my problems begin
1637160114511002659_sent_int_pegasus_noisy_babble_5_utt_1171.wav	this is where my problems begin	ne_0	THIS IS WHERE MY PROBLEMS BEGIN
1637160114511002659_sent_int_pegasus_noisy_babble_5_utt_1171.wav	this is where my problems begin	ne_0	this is where my problems begin
1637160114511002659_sent_int_pegasus_noisy_babble_5_utt_1171.wav	this is where my problems begin	ne_0	This is where my problems begin.
1637160114511002659_sent_int_pegasus_noisy_babble_5_utt_1171.wav	this is where my problems begin	ne_0	This is where my problems begin
1637160114511002659_sent_int_pegasus_noisy_babble_5_utt_1171.wav	this is where my problems begin	ne_0	This is where my problems begin
1637158881930335487_sent_int_pegasus_noisy_babble_5_utt_963.wav	a few companies have done that	ne_0	A few companies have done that
1637158881930335487_sent_int_pegasus_noisy_babble_5_utt_963.wav	a few companies have done that	ne_0	A FEW COMPANIES HAVE DONE THAT
1637158881930335487_sent_int_pegasus_noisy_babble_5_utt_963.wav	a few companies have done that	ne_0	a few companies have done that
1637158881930335487_sent_int_pegasus_noisy_babble_5_utt_963.wav	a few companies have done that	ne_0	A few companies have done that.
1637158881930335487_sent_int_pegasus_noisy_babble_5_utt_963.wav	a few companies have done that	ne_0	A few companies have done that
1637158881930335487_sent_int_pegasus_noisy_babble_5_utt_963.wav	a few companies have done that	ne_0	A few companies have done that
1637158881930335487_sent_int_pegasus_noisy_babble_5_utt_727.wav	i like to see them in theaters	ne_0	I like to see them in theatres
1637158881930335487_sent_int_pegasus_noisy_babble_5_utt_727.wav	i like to see them in theaters	ne_0	I LIKE TO SEE THEM IN THEATRES
1637158881930335487_sent_int_pegasus_noisy_babble_5_utt_727.wav	i like to see them in theaters	ne_0	i like to see them in theatres
1637158881930335487_sent_int_pegasus_noisy_babble_5_utt_727.wav	i like to see them in theaters	ne_0	I like to see them in theaters.
1637158881930335487_sent_int_pegasus_noisy_babble_5_utt_727.wav	i like to see them in theaters	ne_0	I like to see them in theatres
1637158881930335487_sent_int_pegasus_noisy_babble_5_utt_727.wav	i like to see them in theaters	ne_0	I like to see them in theatres
1637158881930335487_sent_int_pegasus_noisy_babble_0_utt_304.wav	do you have difficulty keeping the records for taxes	ne_1	Do you have difficulty keeping the records for taxes
1637158881930335487_sent_int_pegasus_noisy_babble_0_utt_304.wav	do you have difficulty keeping the records for taxes	ne_1	DO YOU HAVE DIFFICULTY KEEPING THE RECORDS FOR TAXES
1637158881930335487_sent_int_pegasus_noisy_babble_0_utt_304.wav	do you have difficulty keeping the records for taxes	ne_1	do you have difficulty keeping the record for taxes
1637158881930335487_sent_int_pegasus_noisy_babble_0_utt_304.wav	do you have difficulty keeping the records for taxes	ne_1	Do you have difficulty keeping the records for taxes?
1637158881930335487_sent_int_pegasus_noisy_babble_0_utt_304.wav	do you have difficulty keeping the records for taxes	ne_1	Do you have difficulty keeping the record for taxes
1637158881930335487_sent_int_pegasus_noisy_babble_0_utt_304.wav	do you have difficulty keeping the records for taxes	ne_1	Do you have difficulty keeping the records for taxes
1637160114511002659_sent_int_pegasus_noisy_babble_0_utt_1136.wav	this is something that should be in the schools	ne_1	This is something thats should be in the schools
1637160114511002659_sent_int_pegasus_noisy_babble_0_utt_1136.wav	this is something that should be in the schools	ne_1	THIS IS SOMETHING THAT SHOULD BE IN THE SCHOOLS
1637160114511002659_sent_int_pegasus_noisy_babble_0_utt_1136.wav	this is something that should be in the schools	ne_1	this is something that should be in the schools
1637160114511002659_sent_int_pegasus_noisy_babble_0_utt_1136.wav	this is something that should be in the schools	ne_1	This is something that should be in the stores.
1637160114511002659_sent_int_pegasus_noisy_babble_0_utt_1136.wav	this is something that should be in the schools	ne_1	This something that should be in the schools
1637160114511002659_sent_int_pegasus_noisy_babble_0_utt_1136.wav	this is something that should be in the schools	ne_1	This is something that should be in the school
1637160114511002659_sent_int_pegasus_noisy_babble_0_utt_219.wav	how well that works will be interesting	ne_1	How well that works will be interesting
1637160114511002659_sent_int_pegasus_noisy_babble_0_utt_219.wav	how well that works will be interesting	ne_1	HOW WELL THAT WORKS WILL BE INTERESTING
1637160114511002659_sent_int_pegasus_noisy_babble_0_utt_219.wav	how well that works will be interesting	ne_1	how well that works will be interesting
1637160114511002659_sent_int_pegasus_noisy_babble_0_utt_219.wav	how well that works will be interesting	ne_1	How well that works, will be interesting.
1637160114511002659_sent_int_pegasus_noisy_babble_0_utt_219.wav	how well that works will be interesting	ne_1	How well that works will be interesting
1637160114511002659_sent_int_pegasus_noisy_babble_0_utt_219.wav	how well that works will be interesting	ne_1	How well that works will be interesting
